State,County,ZIP,ZIP Score,Pending Ratio,Active Listing Count,Pending Listing Count,Estimated Population,Estimated Lead Volume,Median Listing Price,Median Days on Market,Price Decrease Count,Recommended Home Value Range,Last Used Date,Eligible Based on Cooldown,Manual Review Flag
GA,Bethlehem Zip Market,30620,66.6,0.5375,80,43.0,80.0,80.0,407700.0,43.0,44.0,$245k-$450k,,True,
GA,Atlanta Zip Market,30315,66.34,0.3224043715846995,183,59.0,183.0,183.0,310325.0,59.0,52.0,$186k-$403k,,True,
GA,Athens Zip Market,30606,66.32,0.3888888888888889,234,91.0,234.0,234.0,475000.0,59.0,56.0,$285k-$450k,,True,
GA,Griffin Zip Market,30223,66.14,0.358974358974359,195,70.0,195.0,195.0,311950.0,71.0,44.0,$187k-$406k,,True,
GA,Newnan Zip Market,30265,66.08,0.37209302325581395,172,64.0,172.0,172.0,435500.0,53.0,60.0,$261k-$450k,,True,
GA,Jefferson Zip Market,30549,66.03,0.354014598540146,274,97.0,274.0,274.0,490954.0,59.0,88.0,$295k-$450k,,True,
GA,Canton Zip Market,30115,65.91,0.4337748344370861,302,131.0,302.0,302.0,685000.0,42.0,120.0,$411k-$450k,,True,
GA,Jonesboro Zip Market,30236,65.91,0.31756756756756754,148,47.0,148.0,148.0,305000.0,49.0,60.0,$183k-$396k,,True,
GA,Duluth Zip Market,30096,65.81,0.3790849673202614,153,58.0,153.0,153.0,449900.0,42.0,56.0,$270k-$450k,,True,
GA,Ellenwood Zip Market,30294,65.77,0.38571428571428573,140,54.0,140.0,140.0,299950.0,65.0,56.0,$180k-$390k,,True,
GA,Atlanta Zip Market,30324,65.57,0.27638190954773867,199,55.0,199.0,199.0,364950.0,56.0,76.0,$219k-$450k,,True,
GA,Alpharetta Zip Market,30022,65.5,0.6380368098159509,163,104.0,163.0,163.0,685445.0,42.0,64.0,$411k-$450k,,True,
GA,Warner Robins Zip Market,31093,65.19,0.6571428571428571,70,46.0,70.0,70.0,239900.0,59.0,20.0,$144k-$312k,,True,
GA,Macon Zip Market,31210,65.17,0.34959349593495936,123,43.0,123.0,123.0,338000.0,47.0,48.0,$203k-$439k,,True,
GA,Pooler Zip Market,31322,65.13,0.2897959183673469,245,71.0,245.0,245.0,379000.0,72.0,96.0,$227k-$450k,,True,
GA,Covington Zip Market,30014,65.04,0.2529182879377432,257,65.0,257.0,257.0,385000.0,63.0,92.0,$231k-$450k,,True,
GA,Austell Zip Market,30106,65.04,0.4657534246575342,73,34.0,73.0,73.0,321400.0,36.0,28.0,$193k-$418k,,True,
GA,Norcross Zip Market,30093,64.73,0.43820224719101125,89,39.0,89.0,89.0,325000.0,44.0,24.0,$195k-$422k,,True,
GA,Peachtree Corners Zip Market,30092,64.59,0.5636363636363636,110,62.0,110.0,110.0,510000.0,42.0,32.0,$306k-$450k,,True,
GA,Atlanta Zip Market,30310,64.39,0.18631178707224336,263,49.0,263.0,263.0,325000.0,60.0,84.0,$195k-$422k,,True,
GA,Union City Zip Market,30291,64.3,0.5128205128205128,78,40.0,78.0,78.0,232604.0,56.0,24.0,$140k-$302k,,True,
GA,Atlanta Zip Market,30316,64.28,0.23465703971119134,277,65.0,277.0,277.0,459500.0,44.0,84.0,$276k-$450k,,True,
GA,Atlanta Zip Market,30311,64.17,0.2857142857142857,161,46.0,161.0,161.0,309000.0,54.0,56.0,$185k-$402k,,True,
GA,Hahira Zip Market,31632,63.95,0.6470588235294118,85,55.0,85.0,85.0,344450.0,70.0,12.0,$207k-$448k,,True,
GA,Savannah Zip Market,31406,63.94,0.4036697247706422,109,44.0,109.0,109.0,377375.0,54.0,40.0,$226k-$450k,,True,
GA,Lithia Springs Zip Market,30122,63.93,0.5538461538461539,65,36.0,65.0,65.0,349950.0,44.0,16.0,$210k-$450k,,True,
GA,Alpharetta Zip Market,30004,63.7,0.3987138263665595,311,124.0,311.0,311.0,1244450.0,45.0,104.0,$747k-$450k,,True,
GA,Atlanta Zip Market,30344,63.67,0.27011494252873564,174,47.0,174.0,174.0,274900.0,59.0,64.0,$165k-$357k,,True,
GA,Decatur Zip Market,30033,63.63,0.41353383458646614,133,55.0,133.0,133.0,489000.0,43.0,52.0,$293k-$450k,,True,
GA,Dawsonville Zip Market,30534,63.57,0.29338842975206614,242,71.0,242.0,242.0,520000.0,43.0,120.0,$312k-$450k,,True,
GA,Roswell Zip Market,30075,63.4,0.431924882629108,213,92.0,213.0,213.0,799945.0,36.0,92.0,$480k-$450k,,True,
GA,Valdosta Zip Market,31602,63.35,0.3879310344827586,116,45.0,116.0,116.0,279000.0,58.0,32.0,$167k-$363k,,True,
GA,Lawrenceville Zip Market,30046,63.17,0.36893203883495146,103,38.0,103.0,103.0,370500.0,43.0,36.0,$222k-$450k,,True,
GA,Carrollton Zip Market,30117,63.16,0.368,125,46.0,125.0,125.0,350452.0,60.0,36.0,$210k-$450k,,True,
GA,Buford Zip Market,30519,63.13,0.2604166666666667,288,75.0,288.0,288.0,527000.0,37.0,88.0,$316k-$450k,,True,
GA,Riverdale Zip Market,30296,62.92,0.5333333333333333,75,40.0,75.0,75.0,255000.0,68.0,32.0,$153k-$332k,,True,
GA,Atlanta Zip Market,30350,62.89,0.45098039215686275,102,46.0,102.0,102.0,449950.0,51.0,44.0,$270k-$450k,,True,
GA,Hoschton Zip Market,30548,62.79,0.31893687707641194,301,96.0,301.0,301.0,549000.0,54.0,100.0,$329k-$450k,,True,
GA,Grayson Zip Market,30017,62.78,0.40869565217391307,115,47.0,115.0,115.0,489990.0,38.0,60.0,$294k-$450k,,True,
GA,Hogansville Zip Market,30230,62.73,0.8703703703703703,54,47.0,54.0,54.0,299999.0,61.0,12.0,$180k-$390k,,True,
GA,Tucker Zip Market,30084,62.62,0.3697478991596639,119,44.0,119.0,119.0,404500.0,47.0,36.0,$243k-$450k,,True,
GA,Milledgeville Zip Market,31061,62.6,0.27601809954751133,221,61.0,221.0,221.0,347500.0,74.0,48.0,$208k-$450k,,True,
GA,Macon Zip Market,31216,62.59,0.6582278481012658,79,52.0,79.0,79.0,295950.0,86.0,20.0,$178k-$385k,,True,
GA,Rockmart Zip Market,30153,62.31,0.3793103448275862,87,33.0,87.0,87.0,316000.0,47.0,36.0,$190k-$411k,,True,
GA,Stone Mountain Zip Market,30087,62.26,0.3458646616541353,133,46.0,133.0,133.0,389500.0,56.0,44.0,$234k-$450k,,True,
GA,La Fayette Zip Market,30728,62.23,0.4473684210526316,76,34.0,76.0,76.0,252450.0,59.0,40.0,$151k-$328k,,True,
GA,Griffin Zip Market,30224,62.17,0.4,110,44.0,110.0,110.0,320000.0,66.0,32.0,$192k-$416k,,True,
GA,Augusta Zip Market,30904,61.99,0.3230769230769231,130,42.0,130.0,130.0,215000.0,59.0,44.0,$129k-$280k,,True,
GA,Smyrna Zip Market,30082,61.94,0.38016528925619836,121,46.0,121.0,121.0,457500.0,40.0,40.0,$274k-$450k,,True,
GA,Savannah Zip Market,31404,61.9,0.2611464968152866,157,41.0,157.0,157.0,317450.0,64.0,80.0,$190k-$413k,,True,
GA,Midland Zip Market,31820,61.9,0.5454545454545454,66,36.0,66.0,66.0,400000.0,36.0,12.0,$240k-$450k,,True,
GA,Bloomingdale Zip Market,31302,61.87,1.087719298245614,57,62.0,57.0,57.0,356595.0,87.0,20.0,$214k-$450k,,True,
GA,Rome Zip Market,30161,61.82,0.25757575757575757,198,51.0,198.0,198.0,299950.0,72.0,60.0,$180k-$390k,,True,
GA,Cumming Zip Market,30041,61.8,0.32085561497326204,374,120.0,374.0,374.0,700000.0,39.0,164.0,$420k-$450k,,True,
GA,Fayetteville Zip Market,30214,61.69,0.25,232,58.0,232.0,232.0,449000.0,51.0,48.0,$269k-$450k,,True,
GA,Saint Marys Zip Market,31558,61.58,0.3509933774834437,151,53.0,151.0,151.0,406500.0,65.0,44.0,$244k-$450k,,True,
GA,Dalton Zip Market,30720,61.56,0.4111111111111111,90,37.0,90.0,90.0,399000.0,46.0,28.0,$239k-$450k,,True,
GA,Conyers Zip Market,30012,61.54,0.2913907284768212,151,44.0,151.0,151.0,289999.0,62.0,44.0,$174k-$377k,,True,
GA,Fayetteville Zip Market,30215,61.35,0.378698224852071,169,64.0,169.0,169.0,530000.0,53.0,64.0,$318k-$450k,,True,
GA,Braselton Zip Market,30517,60.87,0.3712121212121212,132,49.0,132.0,132.0,499900.0,45.0,60.0,$300k-$450k,,True,
GA,Toccoa Zip Market,30577,60.74,0.3140495867768595,121,38.0,121.0,121.0,302450.0,56.0,36.0,$181k-$393k,,True,
GA,Ellijay Zip Market,30540,60.69,0.21022727272727273,352,74.0,352.0,352.0,486500.0,64.0,128.0,$292k-$450k,,True,
GA,Auburn Zip Market,30011,60.67,0.2832369942196532,173,49.0,173.0,173.0,424058.0,56.0,48.0,$254k-$450k,,True,
GA,Albany Zip Market,31707,60.67,0.5662650602409639,83,47.0,83.0,83.0,179274.0,78.0,12.0,$108k-$233k,,True,
GA,Blairsville Zip Market,30512,60.54,0.16181229773462782,309,50.0,309.0,309.0,478500.0,54.0,108.0,$287k-$450k,,True,
GA,Atlanta Zip Market,30305,60.45,0.1838006230529595,321,59.0,321.0,321.0,449000.0,63.0,72.0,$269k-$450k,,True,
GA,Cumming Zip Market,30028,60.33,0.38967136150234744,213,83.0,213.0,213.0,650000.0,44.0,96.0,$390k-$450k,,True,
GA,Monroe Zip Market,30655,60.11,0.267515923566879,157,42.0,157.0,157.0,409900.0,57.0,64.0,$246k-$450k,,True,
GA,Cleveland Zip Market,30528,60.05,0.19148936170212766,235,45.0,235.0,235.0,365000.0,73.0,64.0,$219k-$450k,,True,
GA,Macon Zip Market,31220,60.04,0.4492753623188406,69,31.0,69.0,69.0,275000.0,57.0,24.0,$165k-$358k,,True,
GA,Midway Zip Market,31320,60.01,0.45555555555555555,90,41.0,90.0,90.0,357233.0,74.0,24.0,$214k-$450k,,True,
GA,Austell Zip Market,30168,59.96,0.46551724137931033,58,27.0,58.0,58.0,315000.0,48.0,20.0,$189k-$410k,,True,
GA,Rex Zip Market,30273,59.89,0.574468085106383,47,27.0,47.0,47.0,239950.0,52.0,16.0,$144k-$312k,,True,
GA,Atlanta Zip Market,30308,59.8,0.12334801762114538,227,28.0,227.0,227.0,313800.0,67.0,64.0,$188k-$408k,,True,
GA,Decatur Zip Market,30035,59.68,0.35514018691588783,107,38.0,107.0,107.0,257250.0,65.0,32.0,$154k-$334k,,True,
GA,Macon Zip Market,31204,59.66,0.2471264367816092,174,43.0,174.0,174.0,150000.0,73.0,52.0,$100k-$195k,,True,
GA,Lagrange Zip Market,30240,59.48,0.3611111111111111,108,39.0,108.0,108.0,330000.0,66.0,28.0,$198k-$429k,,True,
GA,Marietta Zip Market,30060,59.41,0.336283185840708,113,38.0,113.0,113.0,460000.0,42.0,48.0,$276k-$450k,,True,
GA,Columbus Zip Market,31906,59.39,0.46153846153846156,65,30.0,65.0,65.0,149750.0,53.0,16.0,$100k-$195k,,True,
GA,Peachtree City Zip Market,30269,59.38,0.4342857142857143,175,76.0,175.0,175.0,675000.0,49.0,68.0,$405k-$450k,,True,
GA,Harlem Zip Market,30814,59.21,0.7560975609756098,41,31.0,41.0,41.0,346955.0,47.0,4.0,$208k-$450k,,True,
GA,Atlanta Zip Market,30339,59.1,0.28,175,49.0,175.0,175.0,464000.0,54.0,48.0,$278k-$450k,,True,
GA,Morrow Zip Market,30260,59.09,0.39285714285714285,84,33.0,84.0,84.0,245000.0,58.0,20.0,$147k-$318k,,True,
GA,Buford Zip Market,30518,59.04,0.3163265306122449,294,93.0,294.0,294.0,579900.0,45.0,104.0,$348k-$450k,,True,
GA,Hartwell Zip Market,30643,58.96,0.24060150375939848,133,32.0,133.0,133.0,369900.0,49.0,40.0,$222k-$450k,,True,
GA,Carrollton Zip Market,30116,58.78,0.46875,96,45.0,96.0,96.0,450000.0,65.0,24.0,$270k-$450k,,True,
GA,Allenhurst Zip Market,31301,58.73,0.5102040816326531,49,25.0,49.0,49.0,294225.0,60.0,28.0,$177k-$382k,,True,
GA,Albany Zip Market,31721,58.62,0.5606060606060606,66,37.0,66.0,66.0,281950.0,77.0,16.0,$169k-$367k,,True,
GA,Atlanta Zip Market,30314,58.56,0.16071428571428573,168,27.0,168.0,168.0,300000.0,59.0,48.0,$180k-$390k,,True,
GA,Alpharetta Zip Market,30005,58.48,0.59375,96,57.0,96.0,96.0,759950.0,32.0,40.0,$456k-$450k,,True,
GA,Cartersville Zip Market,30121,58.1,0.24528301886792453,106,26.0,106.0,106.0,365000.0,41.0,40.0,$219k-$450k,,True,
GA,Bremen Zip Market,30110,58.04,0.41333333333333333,75,31.0,75.0,75.0,399950.0,45.0,16.0,$240k-$450k,,True,
GA,Roswell Zip Market,30076,57.9,0.43448275862068964,145,63.0,145.0,145.0,650000.0,38.0,56.0,$390k-$450k,,True,
GA,Sharpsburg Zip Market,30277,57.64,0.45977011494252873,87,40.0,87.0,87.0,525000.0,47.0,36.0,$315k-$450k,,True,
GA,Dahlonega Zip Market,30533,57.62,0.29931972789115646,147,44.0,147.0,147.0,450000.0,57.0,40.0,$270k-$450k,,True,
GA,Norcross Zip Market,30071,57.58,0.421875,64,27.0,64.0,64.0,377500.0,52.0,24.0,$226k-$450k,,True,
GA,Decatur Zip Market,30030,57.5,0.5221238938053098,113,59.0,113.0,113.0,620000.0,40.0,40.0,$372k-$450k,,True,
GA,Savannah Zip Market,31410,57.44,0.32575757575757575,132,43.0,132.0,132.0,465000.0,59.0,52.0,$279k-$450k,,True,
GA,Kennesaw Zip Market,30152,57.33,0.4772727272727273,132,63.0,132.0,132.0,600000.0,39.0,36.0,$360k-$450k,,True,
GA,Ellabell Zip Market,31308,57.23,0.47619047619047616,42,20.0,42.0,42.0,334950.0,43.0,16.0,$201k-$435k,,True,
GA,Jasper Zip Market,30143,57.12,0.24054982817869416,291,70.0,291.0,291.0,550000.0,63.0,92.0,$330k-$450k,,True,
GA,Gainesville Zip Market,30506,56.97,0.2786377708978328,323,90.0,323.0,323.0,654950.0,52.0,132.0,$393k-$450k,,True,
GA,Duluth Zip Market,30097,56.92,0.38509316770186336,161,62.0,161.0,161.0,749000.0,37.0,56.0,$449k-$450k,,True,
GA,Atlanta Zip Market,30312,56.87,0.24675324675324675,154,38.0,154.0,154.0,450000.0,58.0,60.0,$270k-$450k,,True,
GA,Fortson Zip Market,31808,56.58,1.5365853658536586,41,63.0,41.0,41.0,500000.0,46.0,8.0,$300k-$450k,,True,
GA,Dublin Zip Market,31021,56.57,0.2761904761904762,105,29.0,105.0,105.0,256567.0,62.0,40.0,$154k-$334k,,True,
GA,Springfield Zip Market,31329,56.48,0.48936170212765956,47,23.0,47.0,47.0,349900.0,64.0,24.0,$210k-$450k,,True,
GA,Statham Zip Market,30666,56.43,0.42735042735042733,117,50.0,117.0,117.0,537000.0,59.0,36.0,$322k-$450k,,True,
GA,Atlanta Zip Market,30319,56.33,0.34513274336283184,226,78.0,226.0,226.0,645000.0,51.0,60.0,$387k-$450k,,True,
GA,Athens Zip Market,30601,56.21,0.5692307692307692,65,37.0,65.0,65.0,449000.0,55.0,8.0,$269k-$450k,,True,
GA,Thomaston Zip Market,30286,56.0,0.26495726495726496,117,31.0,117.0,117.0,253650.0,66.0,36.0,$152k-$330k,,True,
GA,Atlanta Zip Market,30354,55.92,0.25688073394495414,109,28.0,109.0,109.0,322450.0,59.0,32.0,$193k-$419k,,True,
GA,Senoia Zip Market,30276,55.74,0.5433070866141733,127,69.0,127.0,127.0,617670.0,62.0,40.0,$371k-$450k,,True,
GA,Lagrange Zip Market,30241,55.72,0.3617021276595745,94,34.0,94.0,94.0,299900.0,74.0,20.0,$180k-$390k,,True,
GA,Barnesville Zip Market,30204,55.5,0.4772727272727273,44,21.0,44.0,44.0,379950.0,50.0,16.0,$228k-$450k,,True,
GA,Thomasville Zip Market,31792,55.49,0.3050847457627119,118,36.0,118.0,118.0,294450.0,74.0,24.0,$177k-$383k,,True,
GA,Fort Valley Zip Market,31030,55.26,0.44642857142857145,56,25.0,56.0,56.0,189900.0,64.0,16.0,$114k-$247k,,True,
GA,Marietta Zip Market,30068,55.08,0.46226415094339623,106,49.0,106.0,106.0,722500.0,39.0,44.0,$434k-$450k,,True,
GA,Elberton Zip Market,30635,54.78,0.54,50,27.0,50.0,50.0,299000.0,82.0,16.0,$179k-$389k,,True,
GA,Albany Zip Market,31701,54.46,0.47540983606557374,61,29.0,61.0,61.0,147167.0,84.0,16.0,$100k-$191k,,True,
GA,Jesup Zip Market,31545,54.42,0.4461538461538462,65,29.0,65.0,65.0,249900.0,84.0,20.0,$150k-$325k,,True,
GA,Riverdale Zip Market,30274,54.37,0.2647058823529412,102,27.0,102.0,102.0,232500.0,58.0,20.0,$140k-$302k,,True,
GA,Macon Zip Market,31211,54.35,0.3880597014925373,67,26.0,67.0,67.0,239950.0,70.0,24.0,$144k-$312k,,True,
GA,Rocky Face Zip Market,30740,54.23,0.6,35,21.0,35.0,35.0,349900.0,59.0,8.0,$210k-$450k,,True,
GA,Brunswick Zip Market,31520,54.17,0.19626168224299065,107,21.0,107.0,107.0,229900.0,47.0,20.0,$138k-$299k,,True,
GA,Monticello Zip Market,31064,54.15,0.4,80,32.0,80.0,80.0,404000.0,63.0,12.0,$242k-$450k,,True,
GA,Colbert Zip Market,30628,53.97,0.59375,32,19.0,32.0,32.0,392000.0,42.0,8.0,$235k-$450k,,True,
GA,Gainesville Zip Market,30504,53.92,0.26865671641791045,134,36.0,134.0,134.0,499450.0,53.0,52.0,$300k-$450k,,True,
GA,Brunswick Zip Market,31523,53.85,0.3111111111111111,90,28.0,90.0,90.0,417500.0,53.0,24.0,$250k-$450k,,True,
GA,Watkinsville Zip Market,30677,53.72,0.47706422018348627,109,52.0,109.0,109.0,632700.0,53.0,40.0,$380k-$450k,,True,
GA,Albany Zip Market,31705,53.56,0.9473684210526315,38,36.0,38.0,38.0,102000.0,72.0,12.0,$100k-$133k,,True,
GA,Thomson Zip Market,30824,53.53,0.35,80,28.0,80.0,80.0,275000.0,83.0,32.0,$165k-$358k,,True,
GA,Social Circle Zip Market,30025,53.51,0.40540540540540543,74,30.0,74.0,74.0,439950.0,61.0,20.0,$264k-$450k,,True,
GA,Alpharetta Zip Market,30009,53.04,0.3050847457627119,177,54.0,177.0,177.0,880000.0,43.0,56.0,$528k-$450k,,True,
GA,Chickamauga Zip Market,30707,52.99,0.3333333333333333,63,21.0,63.0,63.0,395000.0,49.0,28.0,$237k-$450k,,True,
GA,Atlanta Zip Market,30341,52.61,0.27884615384615385,104,29.0,104.0,104.0,499950.0,40.0,36.0,$300k-$450k,,True,
GA,Lula Zip Market,30554,52.57,0.4634146341463415,41,19.0,41.0,41.0,399900.0,53.0,16.0,$240k-$450k,,True,
GA,Gainesville Zip Market,30501,52.4,0.20155038759689922,129,26.0,129.0,129.0,425000.0,62.0,44.0,$255k-$450k,,True,
GA,Cedartown Zip Market,30125,52.36,0.2777777777777778,72,20.0,72.0,72.0,270000.0,54.0,24.0,$162k-$351k,,True,
GA,Americus Zip Market,31709,52.21,0.5172413793103449,29,15.0,29.0,29.0,249999.0,48.0,8.0,$150k-$325k,,True,
GA,Blue Ridge Zip Market,30513,52.05,0.14745308310991956,373,55.0,373.0,373.0,712450.0,57.0,136.0,$427k-$450k,,True,
GA,Atlanta Zip Market,30342,51.98,0.3333333333333333,141,47.0,141.0,141.0,995000.0,40.0,52.0,$597k-$450k,,True,
GA,Adairsville Zip Market,30103,51.84,0.2647058823529412,68,18.0,68.0,68.0,341490.0,52.0,28.0,$205k-$444k,,True,
GA,Commerce Zip Market,30529,51.44,0.2465753424657534,73,18.0,73.0,73.0,365000.0,51.0,28.0,$219k-$450k,,True,
GA,Moultrie Zip Market,31768,51.29,0.3584905660377358,53,19.0,53.0,53.0,279000.0,54.0,12.0,$167k-$363k,,True,
GA,Valdosta Zip Market,31601,51.13,0.2804878048780488,82,23.0,82.0,82.0,219900.0,71.0,24.0,$132k-$286k,,True,
GA,Flintstone Zip Market,30725,50.98,0.8333333333333334,12,10.0,12.0,12.0,317450.0,33.0,4.0,$190k-$413k,,True,
GA,Tunnel Hill Zip Market,30755,50.89,0.5652173913043478,23,13.0,23.0,23.0,264900.0,50.0,8.0,$159k-$344k,,True,
GA,Gray Zip Market,31032,50.82,0.5151515151515151,33,17.0,33.0,33.0,354000.0,67.0,12.0,$212k-$450k,,True,
GA,Saint Simons Island Zip Market,31522,50.7,0.20391061452513967,358,73.0,358.0,358.0,734000.0,66.0,80.0,$440k-$450k,,True,
GA,Monroe Zip Market,30656,50.55,0.29508196721311475,122,36.0,122.0,122.0,561000.0,57.0,56.0,$337k-$450k,,True,
GA,Martin Zip Market,30557,50.4,0.4722222222222222,36,17.0,36.0,36.0,389900.0,52.0,8.0,$234k-$450k,,True,
GA,Atlanta Zip Market,30327,50.35,0.31333333333333335,150,47.0,150.0,150.0,2149500.0,44.0,40.0,"$1,290k-$450k",,True,
GA,Ball Ground Zip Market,30107,50.35,0.3116883116883117,154,48.0,154.0,154.0,674950.0,54.0,64.0,$405k-$450k,,True,
GA,Atlanta Zip Market,30338,50.31,0.4935064935064935,77,38.0,77.0,77.0,610000.0,44.0,24.0,$366k-$450k,,True,
GA,Resaca Zip Market,30735,50.27,0.6111111111111112,18,11.0,18.0,18.0,309900.0,39.0,4.0,$186k-$403k,,True,
GA,Atlanta Zip Market,30360,50.25,0.7857142857142857,28,22.0,28.0,28.0,526249.0,38.0,12.0,$316k-$450k,,True,
GA,Crawford Zip Market,30630,50.18,1.0,11,11.0,11.0,11.0,329900.0,45.0,4.0,$198k-$429k,,True,
GA,Eatonton Zip Market,31024,50.12,0.18772563176895307,277,52.0,277.0,277.0,585000.0,58.0,80.0,$351k-$450k,,True,
GA,Atlanta Zip Market,30307,50.1,0.41237113402061853,97,40.0,97.0,97.0,639900.0,43.0,28.0,$384k-$450k,,True,
GA,Atlanta Zip Market,30317,49.98,0.3263157894736842,95,31.0,95.0,95.0,553299.0,47.0,32.0,$332k-$450k,,True,
GA,Augusta Zip Market,30901,49.97,0.40384615384615385,52,21.0,52.0,52.0,155000.0,68.0,8.0,$100k-$202k,,True,
GA,Centerville Zip Market,31028,49.96,0.65,20,13.0,20.0,20.0,262500.0,64.0,12.0,$158k-$341k,,True,
GA,Bowdon Zip Market,30108,49.77,0.2926829268292683,41,12.0,41.0,41.0,311948.0,31.0,20.0,$187k-$406k,,True,
GA,Pendergrass Zip Market,30567,49.57,0.27692307692307694,65,18.0,65.0,65.0,414950.0,45.0,24.0,$249k-$450k,,True,
GA,Oakwood Zip Market,30566,49.43,0.3275862068965517,58,19.0,58.0,58.0,325900.0,68.0,20.0,$196k-$424k,,True,
GA,Folkston Zip Market,31537,49.12,0.4827586206896552,29,14.0,29.0,29.0,304000.0,65.0,12.0,$182k-$395k,,True,
GA,West Point Zip Market,31833,49.09,1.125,16,18.0,16.0,16.0,289990.0,68.0,4.0,$174k-$377k,,True,
GA,Greensboro Zip Market,30642,48.89,0.21785714285714286,280,61.0,280.0,280.0,995000.0,73.0,88.0,$597k-$450k,,True,
GA,Atlanta Zip Market,30363,48.69,0.10344827586206896,87,9.0,87.0,87.0,312900.0,61.0,32.0,$188k-$407k,,True,
GA,Conley Zip Market,30288,48.69,0.40625,32,13.0,32.0,32.0,240000.0,53.0,12.0,$144k-$312k,,True,
GA,Cordele Zip Market,31015,48.65,0.1368421052631579,95,13.0,95.0,95.0,257475.0,65.0,24.0,$154k-$335k,,True,
GA,Atlanta Zip Market,30340,48.61,0.375,48,18.0,48.0,48.0,389900.0,63.0,16.0,$234k-$450k,,True,
GA,Danielsville Zip Market,30633,48.56,0.4594594594594595,37,17.0,37.0,37.0,388750.0,66.0,12.0,$233k-$450k,,True,
GA,Lizella Zip Market,31052,48.54,0.5,34,17.0,34.0,34.0,359900.0,65.0,4.0,$216k-$450k,,True,
GA,Palmetto Zip Market,30268,48.22,0.4742268041237113,97,46.0,97.0,97.0,749000.0,61.0,16.0,$449k-$450k,,True,
GA,Greenville Zip Market,30222,48.19,0.5789473684210527,19,11.0,19.0,19.0,319900.0,46.0,0.0,$192k-$416k,,True,
GA,Blackshear Zip Market,31516,48.19,0.2647058823529412,68,18.0,68.0,68.0,285999.0,59.0,12.0,$172k-$372k,,True,
GA,Bogart Zip Market,30622,48.03,0.38571428571428573,70,27.0,70.0,70.0,559900.0,54.0,32.0,$336k-$450k,,True,
GA,Winston Zip Market,30187,47.95,0.21621621621621623,74,16.0,74.0,74.0,409000.0,51.0,24.0,$245k-$450k,,True,
GA,Vidalia Zip Market,30474,47.93,0.3125,64,20.0,64.0,64.0,293700.0,84.0,24.0,$176k-$382k,,True,
GA,Kingston Zip Market,30145,47.85,0.5142857142857142,35,18.0,35.0,35.0,465950.0,53.0,8.0,$280k-$450k,,True,
GA,Forsyth Zip Market,31029,47.76,0.30927835051546393,97,30.0,97.0,97.0,499900.0,65.0,20.0,$300k-$450k,,True,
GA,Macon Zip Market,31206,47.7,0.2366412213740458,131,31.0,131.0,131.0,95000.0,84.0,36.0,$100k-$124k,,True,
GA,Woodbine Zip Market,31569,47.7,0.4827586206896552,29,14.0,29.0,29.0,354900.0,72.0,12.0,$213k-$450k,,True,
GA,Clarkesville Zip Market,30523,47.69,0.21641791044776118,134,29.0,134.0,134.0,499900.0,67.0,32.0,$300k-$450k,,True,
GA,Trenton Zip Market,30752,47.62,0.46875,32,15.0,32.0,32.0,340000.0,62.0,4.0,$204k-$442k,,True,
GA,Clayton Zip Market,30525,47.59,0.16279069767441862,129,21.0,129.0,129.0,467000.0,68.0,36.0,$280k-$450k,,True,
GA,Carnesville Zip Market,30521,47.55,0.5263157894736842,19,10.0,19.0,19.0,334900.0,54.0,8.0,$201k-$435k,,True,
GA,Franklin Zip Market,30217,47.54,0.5,26,13.0,26.0,26.0,349500.0,71.0,12.0,$210k-$450k,,True,
GA,Adel Zip Market,31620,47.46,0.5217391304347826,23,12.0,23.0,23.0,279000.0,56.0,4.0,$167k-$363k,,True,
GA,Atlanta Zip Market,30306,47.43,0.2916666666666667,120,35.0,120.0,120.0,770000.0,40.0,44.0,$462k-$450k,,True,
GA,Forest Park Zip Market,30297,47.04,0.20512820512820512,78,16.0,78.0,78.0,215000.0,72.0,24.0,$129k-$280k,,True,
GA,Lindale Zip Market,30147,47.01,0.45,20,9.0,20.0,20.0,283500.0,40.0,8.0,$170k-$369k,,True,
GA,Savannah Zip Market,31411,46.92,0.7058823529411765,68,48.0,68.0,68.0,812000.0,75.0,16.0,$487k-$450k,,True,
GA,Aragon Zip Market,30104,46.75,0.6,15,9.0,15.0,15.0,219500.0,59.0,8.0,$132k-$285k,,True,
GA,Hiawassee Zip Market,30546,46.73,0.1509433962264151,159,24.0,159.0,159.0,530000.0,61.0,28.0,$318k-$450k,,True,
GA,Lakeland Zip Market,31635,46.69,0.5925925925925926,27,16.0,27.0,27.0,283950.0,94.0,8.0,$170k-$369k,,True,
GA,Demorest Zip Market,30535,46.68,0.32653061224489793,49,16.0,49.0,49.0,409000.0,44.0,8.0,$245k-$450k,,True,
GA,Tifton Zip Market,31794,46.45,0.13924050632911392,79,11.0,79.0,79.0,275000.0,66.0,24.0,$165k-$358k,,True,
GA,Atlanta Zip Market,30337,46.32,0.2857142857142857,63,18.0,63.0,63.0,437000.0,56.0,20.0,$262k-$450k,,True,
GA,Cornelia Zip Market,30531,46.21,0.3333333333333333,51,17.0,51.0,51.0,425000.0,54.0,12.0,$255k-$450k,,True,
GA,Athens Zip Market,30607,46.18,0.3684210526315789,57,21.0,57.0,57.0,380550.0,101.0,16.0,$228k-$450k,,True,
